cid,num_points_91bg_proj_csp_u,num_points_91bg_proj_csp_g,num_points_91bg_proj_csp_r,num_points_91bg_proj_csp_i,num_points_91bg_proj_csp_B,num_points_91bg_proj_csp_V0,num_points_91bg_proj_csp_V1,num_points_91bg_proj_csp_V,num_points_91bg_proj_csp_Y,num_points_91bg_proj_csp_H,num_points_91bg_proj_csp_J,num_points_91bg_proj_csp_Jrc2,num_points_91bg_proj_csp_Ydw,num_points_91bg_proj_csp_Jdw,num_points_91bg_proj_csp_Hdw,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
2006D,32,38,0,0,39,0,0,38,20,0,0,0,8,0,0,0.44999999999999996,1412.0401263427332,4.949751095238135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300456949.1015389,71,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006lu,6,26,0,0,21,0,0,27,2,0,0,0,3,0,0,0.44999999999999996,1412.0401263427332,5.676414436780343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41830488.31287901,48,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009ag,18,18,0,0,18,0,0,18,32,0,0,0,4,0,0,0.44999999999999996,1544.5198736572668,4.773030790761446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195990224.2316865,31,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006ev,0,10,0,0,9,0,0,10,16,0,0,0,8,0,0,0.44999999999999996,1412.0401263427332,5.3699234012551e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53525380.422946654,15,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009cz,8,8,0,0,8,0,0,8,9,0,0,0,2,0,0,0.44999999999999996,1544.5198736572668,4.5277324576818626e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72718254.04148066,11,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006gj,4,19,0,0,12,0,0,17,14,0,0,0,5,0,0,0.44999999999999996,1412.0401263427332,5.712286020972626e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25389345.13222251,31,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005el,24,22,0,0,24,23,0,0,38,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,4.978237353273184e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269501199.8425536,40,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007jh,0,9,0,0,7,0,0,9,1,0,0,0,0,0,0,0.5422357891143322,1412.0400858387104,6.653228815249627e-10,36806.20340781341,-0.46221776875115966,0.08120797716264677,5.985192501611891e-07,1.578833931917395e-11,5.28177888215286e-06,5.7550868532321275e-06,11349335.178675376,13,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2007so,4,8,0,0,7,0,0,8,8,0,0,0,5,0,0,0.5799487945108092,1457.820442393307,1.9377252890911664e-06,17.01422292960542,-0.18456145577028132,0.028664260254897767,1.0443543686986914,3.8364120013679796e-07,5.49236935801021,0.07381272692849063,4.788863824668952,11,Minimization exited successfully.
2006gt,4,12,0,0,11,0,0,12,9,0,0,0,8,0,0,0.44999999999999996,1412.0401263427332,5.736815854280585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26599673.25201177,19,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007ai,6,15,0,0,15,0,0,16,6,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,5.684327286234522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37415730.953976326,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006hb,9,26,0,0,28,0,0,26,20,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.320599972990711e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130655540.17729197,47,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007hj,13,27,0,0,26,0,0,27,34,0,0,0,14,0,0,0.6926929536524243,1412.040000028112,9.148282166637088e-08,35982.05599129949,-0.0617207448744682,7.246419917450453e-06,4.4958903799852123e-07,4.947338860236469e-10,194.59050564931536,4.4126625924339e-05,184099717.3812145,49,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2008ia,15,11,0,0,16,0,0,15,19,0,0,0,10,0,0,0.44999999999999996,1544.5198736572668,5.110645700806465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70141494.08900455,21,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007ol,3,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0.2766029669468445,1420.4646856264349,2.1168065104802896e-06,5.095869813267084,-0.39558809818182794,0.006901302085179695,0.9441949890880323,8.719595278053036e-08,0.5130537136167738,0.08240420409900182,31.413746161122752,9,Minimization exited successfully.
2008fw,21,24,0,0,23,0,0,24,10,0,0,0,2,0,0,0.44999999999999996,1544.5198736572668,4.670427509505578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383319415.32971525,43,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005mc,5,17,0,0,15,7,0,8,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.292904999901079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50017724.73700281,27,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009dc,10,10,0,0,10,0,0,10,15,0,0,0,4,0,0,0.44999999999999996,1544.5198736572668,4.405874576087489e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146208783.04495293,15,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009F,9,13,0,0,17,0,0,18,10,0,0,0,8,0,0,0.44999999999999996,1544.5198736572668,5.199533376341755e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98951364.20455459,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008go,6,6,0,0,6,0,0,6,7,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,4.910714371264179e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44467790.94705115,7,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008cf,6,13,0,0,13,0,0,13,9,0,0,0,5,0,0,0.44549500083420324,1534.4226916117477,4.2535339791711016e-05,0.5803101542888666,-0.7101112256159362,0.49631730757345094,93.97294264334505,1.001161923954426,1.0012205718252531,1.0000009999995,30893167.15377915,21,Covariance may not be accurate.
2006bd,0,8,0,0,5,0,0,8,4,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.6268272468674795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9595635.584345922,11,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007bm,7,8,0,0,10,0,0,10,3,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,4.435415880716427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194117776.3422222,13,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006kf,9,16,0,0,17,0,0,20,24,0,0,0,10,0,0,0.44999999999999996,1412.0401263427332,5.394189472914585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97777846.71812713,31,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008bt,8,14,0,0,13,0,0,14,5,0,0,0,0,0,0,0.3918675669558632,1536.9462970454765,0.00016885829777177957,-1.2984745242854814,0.17487921215105642,0.4818504347845298,92.66504463702131,1.0000010000001056,1.0000561131524235,1.0000297384999217,4372884.577253012,23,Covariance may not be accurate.
2006mr,18,28,0,0,29,0,0,28,24,0,0,0,2,0,0,0.44999999999999996,1412.0401263427332,5.029143351428409e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68116757.15403146,51,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007le,21,23,0,0,25,0,0,25,25,0,0,0,8,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.351322
    t0 = +1469.768244
    x0 = -56636691194.663086
    x1 = -344.566260
     c = +29430.593669
"
2008hu,7,12,0,0,12,0,0,14,10,0,0,0,2,0,0,0.44999999999999996,1544.5198736572668,5.50918955164867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36346512.537926316,21,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009J,3,7,0,0,6,0,0,7,4,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,5.403421130611128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10492981.056985412,9,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007N,3,20,0,0,20,0,0,22,20,0,0,0,9,0,0,0.44999999999999996,1412.0401263427332,5.6624350694112915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45724911.72498974,37,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006ob,2,8,0,0,5,0,0,10,7,0,0,0,2,0,0,0.44999999999999996,1412.0401263427332,5.523168919017722e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13624663.982831439,13,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006bh,17,18,0,0,19,0,0,19,20,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,4.650645385870128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192130271.31937075,32,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007ba,6,17,0,0,16,0,0,17,21,0,0,0,5,0,0,0.44999999999999996,1412.0401263427332,5.504441841976161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45376204.17528583,29,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008fp,27,29,0,0,29,0,0,30,26,0,0,0,19,0,0,0.44999999999999996,1544.5198736572668,4.6582944736758346e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340713636.340464,54,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005na,16,25,0,0,26,5,0,19,6,0,0,0,5,0,0,0.44999999999999996,1412.0401263427332,5.17131087995518e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144182632.37132084,44,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008R,10,11,0,0,10,0,0,12,15,0,0,0,1,0,0,0.5608149539556717,1514.8106628426287,1.65299437761642e-06,17.422777820984308,-0.20799340637359276,0.024622941467741633,1.0232944478748323,3.2932176713748535e-07,5.43132560572183,0.07771248432312894,7.963093682780462,18,Minimization exited successfully.
2005bg,15,15,0,0,17,17,0,0,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,4.94922357194119e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113403969.73425911,27,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005ke,33,38,0,0,38,21,0,15,39,0,0,0,12,0,0,0.44999999999999996,1412.0401263427332,4.990897912399872e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217669979.9407932,69,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007cg,3,7,0,0,4,0,0,8,5,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,5.341173381571578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14104109.279250136,10,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2004gu,12,24,0,0,26,26,0,0,0,0,0,0,6,0,0,0.44999999999999996,1412.0401263427332,5.326402729257109e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77792406.46851802,45,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007jd,2,11,0,0,10,0,0,10,0,0,0,0,3,0,0,0.691860641729117,1412.0400000963505,5.608391784183657e-08,171262.38662981923,-0.0948480674279691,7.352114866560067e-05,2.754479510258534e-06,1.404790006475914e-10,1.4541111453269646,0.000338931743184575,10111065.99352752,16,Minimization exited successfully.
2007hx,2,10,0,0,9,0,0,9,0,0,0,0,3,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.124875
    t0 = +1534.781444
    x0 = +295136213.853518
    x1 = -1152.003410
     c = -11738.362650
"
2008ha,7,14,0,0,12,0,0,17,7,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,5.3329967704689254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32360634.444599606,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005hj,5,16,0,0,14,14,0,1,13,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.5097170749456156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35576100.63756895,26,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005hk,18,24,0,0,24,22,0,1,23,0,0,0,8,0,0,0.44999999999999996,1412.0401263427332,4.923111168742396e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209413604.02027446,42,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005ir,8,10,0,0,12,12,0,0,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.255978369114906e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21132940.663216423,17,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005bl,7,11,0,0,11,12,0,0,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.080049349583635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31151794.382201202,18,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005M,38,59,0,0,55,57,0,0,0,0,0,0,20,0,0,0.44999999999999996,1412.0401263427332,5.037583724179535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277147836.44964373,111,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008bf,20,27,0,0,27,0,0,27,10,0,0,0,4,0,0,0.2415268496829626,1544.5196331233092,3.9516156574463745e-10,278910.2343740052,-0.09066646585343938,3.442517485362229e-05,3.4845000641325896e-05,8.645807088557594e-13,0.0009155142257488042,0.000904089070100947,11501668.847363802,49,Covariance may not be accurate.
2006eq,2,10,0,0,12,0,0,12,14,0,0,0,5,0,0,0.44999999999999996,1412.0401263427332,5.5896368544328346e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11799332.437559716,17,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009aa,16,22,0,0,22,0,0,22,32,0,0,0,6,0,0,0.44999999999999996,1544.5198736572668,5.162079222258636e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176602654.30507544,39,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008hj,14,16,0,0,16,0,0,16,18,0,0,0,2,0,0,0.44999999999999996,1544.5198736572668,5.073455308371818e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134469832.23059857,27,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006ax,18,22,0,0,25,0,0,25,29,0,0,0,6,0,0,0.44999999999999996,1412.0401263427332,4.805209711875112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212471554.4834349,42,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009D,20,21,0,0,21,0,0,21,13,0,0,0,6,0,0,0.44999999999999996,1544.5198736572668,4.891196009277203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277334364.04380673,37,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008gl,16,22,0,0,19,0,0,22,20,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,5.350932562565068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138741675.1966582,39,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008cd,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0.44028978389188334,1544.519999981686,1.9405901864447168e-05,3.0979748894261143,-0.3386834103779043,0.03207782676967125,1.3720444838031653,1.685308365137169e-05,8.50650571089203,0.3733331828810895,0.9011188388560447,5,Minimization exited successfully.
2007A,5,6,0,0,8,0,0,8,18,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,4.4876406871140165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53218482.13414016,9,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008ar,8,18,0,0,18,0,0,18,16,0,0,0,4,0,0,0.3024051834439791,1544.5199151927454,1.7952058038504623e-22,19.2646327752104,83.43024891636762,0.36704502681561313,123.20166114199321,2.376003111228605,2.2937818269334813,1.0000009999995,2524.7948817937295,31,Covariance may not be accurate.
2006X,19,34,0,0,35,0,0,36,23,0,0,0,16,0,0,0.44999999999999996,1412.0401263427332,4.805209711875112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364576390.9885435,65,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006ej,5,13,0,0,12,0,0,13,3,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.0592121793542936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55389201.70938867,21,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005eq,19,27,0,0,27,26,0,0,25,0,0,0,1,0,0,0.44999999999999996,1412.0401263427332,5.266528835053812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135910494.1117016,48,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008gg,18,26,0,0,26,0,0,26,20,0,0,0,4,0,0,0.44999999999999996,1544.5198736572668,5.175794827979215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182015100.78931218,47,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2004ey,25,26,0,0,30,30,0,0,0,0,0,0,10,0,0,0.44999999999999996,1412.0401263427332,4.761952801525594e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327265593.7730993,51,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2010ae,0,2,0,0,1,0,0,2,9,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,5.320336211342238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310834.31291327305,-1,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007ux,7,17,0,0,17,0,0,22,15,0,0,0,14,0,0,0.2740904704671609,1468.9670342891732,6.833771577864876e-08,71.28652429751502,15.366957435679817,0.4368745207107176,91.6921386344626,1.0000207096692788,2.521562220713567,1.0055459596896297,285746.94681254803,34,Covariance may not be accurate.
2005W,16,20,0,0,20,21,0,0,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,4.0561266302127275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102740807.53950772,36,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007on,33,17,0,0,31,0,0,23,38,0,0,0,19,0,0,0.7031427450418084,1423.450776522448,1.702071374890256e-08,280880.37014656153,0.951970944729299,9.252616619975784e-05,0.003559251104888972,1.347253795361719e-11,222.3509166925357,0.0001324482390293599,5920062.846652767,35,Minimization exited successfully.
2005ku,3,6,0,0,5,6,0,0,3,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.250175612848507e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10399783.671276532,7,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008fu,3,14,0,0,8,0,0,20,10,0,0,0,5,0,0,0.44999999999999996,1544.5198736572668,5.482813386801402e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19016977.317592904,29,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007bd,8,12,0,0,12,0,0,12,20,0,0,0,3,0,0,0.44999999999999996,1412.0401263427332,5.202962277771899e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73393218.21147555,19,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006is,13,27,0,0,28,0,0,28,5,0,0,0,6,0,0,0.44999999999999996,1412.0401263427332,5.2662650734053405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176304365.29546756,50,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008bc,29,22,0,0,30,0,0,23,14,0,0,0,10,0,0,0.10000000010632165,1544.2200125451684,1.2813661708005768e-06,56.5775320459806,0.6874048595504156,6.959804334812081e-05,0.08004888769369245,6.451357156669797e-08,2.7914954013805504,0.0651291135290835,11219169.281077323,40,Minimization exited successfully.
2007mm,0,8,0,0,6,0,0,8,0,0,0,0,0,0,0,0.7728514340029398,1412.0400000048214,0.00041966682033865694,13.545597083877709,1.5773810363335614,0.019908343763467007,0.13058723774588543,0.0004351588214130793,3.086755578029421,0.34372540671211615,50.964621775785226,11,Minimization exited successfully.
2008C,6,16,0,0,11,0,0,15,3,0,0,0,6,0,0,0.5792856102411532,1541.0315609117679,6.735160898429545e-07,49.10641853495292,-0.35179251616984974,0.0077273725531626924,0.35395830603363265,5.337464356891304e-07,42.963660264646464,0.016606231030906415,36484200.3027494,26,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2004dt,43,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.027033258240628e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366853635.5225146,87,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006br,0,8,0,0,7,0,0,8,7,0,0,0,0,0,0,0.44999999999999996,1412.0401263427332,5.652148365120857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7719001.877279947,11,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2005ag,0,41,0,0,35,43,0,0,0,0,0,0,5,0,0,0.44999999999999996,1412.0401263427332,5.743146133843928e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69831055.01609275,79,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2007sr,15,29,0,0,29,0,0,30,23,0,0,0,9,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.628812
    t0 = +1482.289283
    x0 = +17288794034515.103516
    x1 = +276166.701675
     c = -6928873.815272
"
2009ad,12,12,0,0,12,0,0,12,22,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,4.874315263774951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134058272.84291333,19,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006et,17,24,0,0,21,0,0,23,35,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,5.1496824247804195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145586546.7544266,42,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2009P,10,14,0,0,15,0,0,14,11,0,0,0,0,0,0,0.44999999999999996,1544.5198736572668,5.221953116461931e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44863931.13900876,23,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2004ef,34,47,0,0,42,44,0,0,0,0,0,0,6,0,0,0.44999999999999996,1412.0401263427332,5.346976137837977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456444883.2766965,86,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2006os,4,13,0,0,9,0,0,14,15,0,0,0,4,0,0,0.44999999999999996,1412.0401263427332,5.50918955164867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33746193.22552421,22,Hesse Failed. Covariance may not be accurate. Covariance not positive definite.
2008bi,4,10,0,0,7,0,0,14,5,0,0,0,4,0,0,0.10000000000601111,1540.5203064425402,2.5425674413634603e-10,445443.87832101254,1.3125320170903847,0.00012523223678968104,8.050574251683429e-08,3.1459123861661286e-11,55035.69585653643,0.11669979327480688,1785.7109458616935,19,Minimization exited successfully.
