cid,num_points_91bg_proj_csp_u,num_points_91bg_proj_csp_g,num_points_91bg_proj_csp_r,num_points_91bg_proj_csp_i,num_points_91bg_proj_csp_B,num_points_91bg_proj_csp_V0,num_points_91bg_proj_csp_V1,num_points_91bg_proj_csp_V,num_points_91bg_proj_csp_Y,num_points_91bg_proj_csp_H,num_points_91bg_proj_csp_J,num_points_91bg_proj_csp_Jrc2,num_points_91bg_proj_csp_Ydw,num_points_91bg_proj_csp_Jdw,num_points_91bg_proj_csp_Hdw,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
2006D,0,0,38,41,0,0,0,0,0,21,23,0,0,0,0,0.0085,900.2332381777369,6.257021156614963e-06,-6.933872804758957,0.6328880109361417,0,0.6193201972974407,1.4649616288975236e-05,11.156304855947736,1.4673749749359777,298246384.6900022,75,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006X,0,0,33,34,0,0,0,0,0,42,40,0,0,0,0,0.0052,901.7283279191448,7.13804924131538e-07,23.58434847459717,0.6288866519709817,0,2.673325605207367,7.39476784096774e-07,11.657870757326824,0.7685443165647842,303304046.5219834,63,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006ax,0,0,22,23,0,0,0,0,0,31,35,0,0,0,0,0.0167,902.0394239342234,5.855878182670729e-07,36.27888478412887,0.5412386753589739,0,2.8890234429689485,5.788460725171299e-07,15.234634541244617,0.6903614637608299,175847031.4298713,41,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006bd,0,0,8,8,0,0,0,0,0,4,7,0,0,0,0,0.0257,880.9079666090838,4.06007233637386e-07,57.49719225771788,0.8337716108224006,0,1.112971177811687,7.216949286795018e-07,48.47198981512064,1.6161863341870353,17226265.702957008,12,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006bh,0,0,18,19,0,0,0,0,0,19,22,0,0,0,0,0.0109,903.7885927829527,4.818071276116145e-06,-1.1685562519953916,0.8263369415703256,0,0.39674676602652426,2.266884132193473e-06,1.9975607778451987,0.5555427479502839,232658877.35474324,33,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006br,0,0,10,10,0,0,0,0,0,4,10,0,0,0,0,0.0246,902.4972643088028,3.2053630600504776e-07,94.99859247636584,0.41908790449489686,0,1.6503584301719911,2.9480773037409205e-07,91.85840050974464,1.2372580898835344,16297253.685353568,16,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006bt,0,0,11,11,0,0,0,0,0,9,9,0,0,0,0,0.0322,842.4274519679542,1.7045992029990364e-06,3.3827298442292757,1.3284121896269356,0,74.0231871469756,1.000002126793778,1.0000021385395246,1.000002137406369,12271.327839604648,18,Covariance may not be accurate.
2006dd,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0.0059,987.6589467794781,4.00966518023547e-07,7.555492427484245,1.5424698154022058,0,0.9051678981350051,1.6793012548037814e-07,1.2055148226052321,0.3169123916325195,34208601.618845895,71,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006ef,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0179,1049.7536078865053,5.1323493894923e-07,38.74933671648801,0.7110587523673055,0,1.292169138003601,5.662604062062436e-07,21.987189862628306,0.9250464242392287,70190501.49921349,16,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006ej,0,0,5,6,0,0,0,0,0,2,5,0,0,0,0,0.0205,1012.6014480185046,3.412752524362957e-07,3.0911927168877296,1.6888505840116572,0,0.7879845821545928,1.2851596241375164e-07,1.2979342732266408,0.26844342076514155,5680144.457084401,7,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006eq,0,0,15,14,0,0,0,0,0,0,11,0,0,0,0,0.0495,996.623868405002,8.967538274203003e-07,10.241126333481573,1.126126823251911,0,0.9474685429121337,5.523657084242309e-07,1.1553170042523244,0.48482496255219204,37.18645072258467,25,Minimization exited successfully.
2006et,0,0,24,22,0,0,0,0,0,32,34,0,0,0,0,0.0226,1103.598789643528,1.879582697113465e-06,9.292407635438176,0.5523973310970248,0,2.4207430943163217,1.5706146083250822e-06,5.2877381383075726,0.6941503206249556,146620036.61639726,42,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006ev,0,0,10,10,0,0,0,0,0,20,23,0,0,0,0,0.0287,1007.0530634109424,6.402464458352493e-07,8.404075745888825,1.3156722202014028,0,0.5963723686267599,3.9630930219132594e-07,0.8921312765337317,0.4654837490573396,25.32464749746827,16,Minimization exited successfully.
2006fw,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0835,1007.5009759860397,148875124334.57205,4.110600635453298,-23.639761153931186,0,2.5579562326731775,643964534992.3795,1.4673594558875853,2.7656478603159775,2.1126517068886663,2,Minimization exited successfully.
2006gj,0,0,19,16,0,0,0,0,0,7,9,0,0,0,0,0.0284,1071.7976789976508,2.4349224458446708e-06,19.82184073382867,0.27613552875536324,0,0.05409209740730603,2.0091193885483966e-07,1.4353615005009772,0.07838960379994045,22391525.97236123,31,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006gt,0,0,13,12,0,0,0,0,0,2,10,0,0,0,0,0.0448,1005.4643762208287,4.79058383972877e-07,1.144729357242305,1.4746374962319597,0,41.1898182269004,2.1952620092928894e-11,1.2529864713118414e-05,3.126862435039188e-05,329049.69418000284,21,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006hb,0,0,27,27,0,0,0,0,0,12,15,0,0,0,0,0.0153,1061.8549667138686,8.878708412290915e-07,3.9998302173975024,1.311012993936319,0,0.005473698524042447,2.353767790577476e-09,0.0067460793328385435,0.001728598329988482,2598787.5424319743,50,Minimization exited successfully.
2006hx,0,0,10,8,0,0,0,0,0,8,6,0,0,0,0,0.0455,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.045500
    t0 = +1098.575782
    x0 = +1500417838.296024
    x1 = +3.526637
     c = +842.368254
"
2006is,0,0,26,25,0,0,0,0,0,9,9,0,0,0,0,0.031,1014.3914282265396,6.382453399356606e-06,27.927438677235678,-0.25145704520268075,0,0.00014792798759799552,9.792184925895162e-08,1.0625809475782548,0.023280880468282396,22584576.34092768,47,Covariance may not be accurate.
2006kf,0,0,20,19,0,0,0,0,0,18,27,0,0,0,0,0.0213,1110.3804433995272,6.160640563025725e-07,12.859570591298688,1.3185429050125625,0,0.22509599196359886,1.7570032721974863e-07,3.017206415844279,0.2794493442036051,100567048.09056044,35,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2006lu,0,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0.0534,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.053400
    t0 = +1013.205300
    x0 = +670.259505
    x1 = +7980.729798
     c = +524868.517843
"
2006mr,0,0,27,30,0,0,0,0,0,18,17,0,0,0,0,0.0059,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.005900
    t0 = +1142.452530
    x0 = +549749.867035
    x1 = +721.579954
     c = +1045.958546
"
2006ob,0,0,13,12,0,0,0,0,0,0,2,0,0,0,0,0.0592,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.059200
    t0 = +1052.747708
    x0 = +528815909746.129578
    x1 = +32982.875633
     c = +1327728.056309
"
2006os,0,0,16,15,0,0,0,0,0,7,9,0,0,0,0,0.0328,1096.4039409735974,1.9819266958446765e-06,13.61876696086052,0.45375921437353367,0,0.11131393798655154,2.9924857329989704e-07,0.5495825763095071,0.11758764570895039,18575541.179589834,27,Minimization exited successfully.
2006ot,0,0,17,16,0,0,0,0,0,0,11,0,0,0,0,0.0531,1123.4919219592678,2.546592957175314e-07,5.76877066289519,2.058072725032717,0,0.06233555838582561,4.951673365922263e-09,0.07130758586853742,0.01509664483499504,3539.740090636391,29,Minimization exited successfully.
2006py,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0579,1080.1551807660016,4.708002138491507e-07,7.05973884259275,1.5454823127052986,0,1.1303330610704734,2.782754354429629e-07,1.183533436522136,0.45135094732289494,3.7090861474895656,10,Minimization exited successfully.
2007A,0,0,8,10,0,0,0,0,0,3,10,0,0,0,0,0.0177,1121.0740600694144,5.074443684731842e-07,7.991156379777547,1.3731944799046474,0,0.7253559608159321,4.342577119139971e-07,1.3931625580541107,0.623981815313193,7.901973186811701,14,Minimization exited successfully.
2007N,0,0,21,22,0,0,0,0,0,14,14,0,0,0,0,0.0129,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.012900
    t0 = +1090.481400
    x0 = +21.292308
    x1 = -50402.531691
     c = +854932.879285
"
2007S,0,0,19,18,0,0,0,0,0,33,32,0,0,0,0,0.0139,1148.9053266300853,3.3442774011479796e-06,88.69418716095873,-0.5354046651582812,0,1.2762370715790894e-08,1.927475121414006e-08,0.5918758758275847,0.007579569618103611,12680958.452586368,33,Covariance may not be accurate.
2007af,0,0,27,28,0,0,0,0,0,48,50,0,0,0,0,0.0055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.005500
    t0 = +1266.711077
    x0 = +3876172945608.847656
    x1 = +52931.127179
     c = +26214015.518866
"
2007ai,0,0,17,16,0,0,0,0,0,6,10,0,0,0,0,0.0317,1215.5787929120308,3.713809971981032e-07,394.69394394310257,-0.13513554692275495,0,0.10723645402038073,3.233199328990443e-08,34.288048784268526,0.12030965237462792,16688829.064129718,29,Minimization exited successfully.
2007al,0,0,16,14,0,0,0,0,0,10,12,0,0,0,0,0.0122,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.012200
    t0 = +1138.695431
    x0 = -2732585639.671835
    x1 = +3301.558858
     c = +5844.423526
"
2007as,0,0,19,19,0,0,0,0,0,13,15,0,0,0,0,0.0176,1194.69530923983,1.073185515527773e-06,11.592972139530504,1.427221195219746,0,2.4170455958483217e-05,1.3601137685557845e-08,0.1846363087829804,0.014915503474944362,1312147.8229463038,34,Covariance may not be accurate.
2007ax,0,0,12,12,0,0,0,0,0,7,11,0,0,0,0,0.0069,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.006900
    t0 = +1191.795478
    x0 = +3633271255326.815430
    x1 = +101205.053592
     c = +2740860.934158
"
2007ba,0,0,13,12,0,0,0,0,0,6,11,0,0,0,0,0.0385,1200.3256920749686,2.0996198222107472e-07,8.542013602087989,2.1290463268338247,0,1.3200576738482823,1.370316119459596e-07,0.8886346532254608,0.47946296483657214,24.36651407024094,21,Minimization exited successfully.
2007bc,0,0,15,15,0,0,0,0,0,8,11,0,0,0,0,0.0208,1268.147565011054,5.803847255827397e-06,-6.685028875734904,0.5569388236970216,0,0.32650949248215966,1.3036963854364254e-05,11.839269503535112,1.6878318928389435,89729912.49133211,26,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2007bd,0,0,12,12,0,0,0,0,0,9,10,0,0,0,0,0.0309,1221.1855362859683,2.15305873680953e-06,14.944596436648903,0.35603850806283077,0,0.13374394451830085,3.052540551965758e-07,0.865536185787685,0.10428419814386422,8545292.87054825,20,Minimization exited successfully.
2007bm,0,0,7,10,0,0,0,0,0,14,16,0,0,0,0,0.0062,1229.397183842679,3.064927356971766e-07,8.173180958857568,1.7001163054248674,0,0.7097698405841584,2.379995342755662e-07,1.1564182795697522,0.5493084043500568,8.173893219815405,13,Minimization exited successfully.
2007ca,0,0,12,12,0,0,0,0,0,14,15,0,0,0,0,0.0141,1229.1877190314779,3.442722576267496e-07,8.039000707897381,1.6666172023930745,0,1.909888076544462,2.8864545668766355e-07,0.9438690266727195,0.6043311411955088,22.15643904414941,20,Minimization exited successfully.
2007cg,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0332,1247.5413044313063,7.166671540206151e-07,7.437183986418935,1.2182070337419815,0,1.1515825481483262,5.03561980747678e-07,1.996223587604372,0.5317190297994533,4.9180516367681895,10,Minimization exited successfully.
2007hj,0,0,28,28,0,0,0,0,0,36,33,0,0,0,0,0.0141,1448.8463768267507,6.121267756537999e-06,-6.894876329775813,0.47968472978658816,0,0.001515375728786239,1.1078559546854808e-05,11.122970679436348,1.0149930315322686,323503351.4881385,52,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2007hx,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0794,1369.8376018255985,1.7277031052135465e-30,1.4298268656594728,32.67013272618329,0,0.20231367150915958,3.154153435427839e-31,0.10370597950100886,0.10237747696232291,303.5909467673526,7,Reached call limit. Covariance may not be accurate.
2007if,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0742,1406.2125578213577,24805946.860846505,5.535319814952153,-17.897565643515,0,0.5066933690077349,1.4142135625449637,1.6047873531188959,0.08042695826487825,15061294.5287598,11,Minimization exited successfully.
2007jd,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0726,1374.843063738876,1.084428736355873e+16,4.304457107621837,-30.411871498919087,0,1.000097926771332,1.3494089804712726e+16,0.5263056494525574,0.809166850346328,18.227434295749816,10,Reached call limit. Covariance may not be accurate.
2007jg,0,0,13,19,0,0,0,0,0,1,8,0,0,0,0,0.0371,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.037100
    t0 = +1411.966098
    x0 = +164507963701.452637
    x1 = +100098.369200
     c = +1667565.709261
"
2007jh,0,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0.0408,1377.4239885769287,1.0086173745561024e-06,9.136566100439826,1.041901125228663,0,0.5882691489840681,6.517113972453984e-07,0.8919187496635903,0.4978315213560356,32.91891054006887,14,Minimization exited successfully.
2007le,0,0,25,25,0,0,0,0,0,32,33,0,0,0,0,0.0067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.006700
    t0 = +1488.665376
    x0 = +55881766887917.312500
    x1 = +242927.253676
     c = +48500942.427969
"
2007mm,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0.0664,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.066400
    t0 = +1344.103341
    x0 = +51675841396.515846
    x1 = +112824.399010
     c = +391784.388115
"
2007nq,0,0,25,25,0,0,0,0,0,3,9,0,0,0,0,0.045,1397.3300887196538,3.1347278815332637e-07,4.809613141012432,1.9737413817778637,0,1.942908056662418e-09,3.5374368570714997e-10,0.002431520069937744,0.0007623751458909205,4278787.396113233,46,Minimization exited successfully.
2007ol,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0559,1414.2378957058952,1.7183557716695426e-06,6.9672673540184595,0.5038268167414485,0,5.969068640029377,7.256015002941027e-07,2.375629608066122,0.34192653835365977,0.011880012303974157,3,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2007on,0,0,26,23,0,0,0,0,0,49,49,0,0,0,0,0.0065,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.006500
    t0 = +1419.452767
    x0 = -97242494110.743484
    x1 = -140117.754982
     c = +1070916.202225
"
2007so,0,0,8,8,0,0,0,0,0,6,4,0,0,0,0,0.0297,1458.977887894084,3.5537197397929677e-07,6.1320550213583225,1.7176894312796014,0,1.324100964672084,2.881904620227337e-07,1.2022994390144437,0.594515539756987,4.814649225622603,12,Minimization exited successfully.
2007sr,0,0,29,29,0,0,0,0,0,31,35,0,0,0,0,0.0055,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.005500
    t0 = +1476.054975
    x0 = +6235103634482.244141
    x1 = -1572319.809128
     c = +3572683.023212
"
2007st,0,0,13,13,0,0,0,0,0,10,14,0,0,0,0,0.0212,1521.1771295667509,6.093818884148713e-06,-6.702296160037013,0.5407689041451509,0,0.2915836283266344,1.0536012692640887e-05,8.811594826678235,1.4199191398594952,40266413.74574125,22,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
2007ux,0,0,17,16,0,0,0,0,0,16,10,0,0,0,0,0.0309,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.030900
    t0 = +1498.686726
    x0 = +2400814712731.035645
    x1 = +34763.381474
     c = +266819.231788
"
2008C,0,0,20,18,0,0,0,0,0,12,14,0,0,0,0,0.0166,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.016600
    t0 = +1455.801078
    x0 = +23411599136.698471
    x1 = +306.299648
     c = +24752.099979
"
2008J,0,0,10,9,0,0,0,0,0,3,11,0,0,0,0,0.0159,1488.180207043206,2.0281479742365405e-07,7.6987952309342695,1.9792172108723272,0,1.1376140543612792,2.030629556043302e-07,1.3525225440424682,0.7073318771463555,4.601323098867359,15,Minimization exited successfully.
2008O,0,0,14,9,0,0,0,0,0,5,5,0,0,0,0,0.0389,1506.1157602000303,3.202420400572781e-07,12.726406521230187,1.8874694073133589,0,0.2708920743357339,1.4681497654496303e-07,1.5980017072022419,0.3453773355572089,42.380807515003646,19,Minimization exited successfully.
2008R,0,0,12,13,0,0,0,0,0,9,14,0,0,0,0,0.0135,1495.5171806728736,6.961971719973738e-07,9.225133540046471,1.1879689532298394,0,0.8554059077673628,4.262983176785062e-07,1.1010949614019145,0.44358257373316884,25.89476562961472,21,Minimization exited successfully.
2008ae,0,0,5,5,0,0,0,0,0,16,20,0,0,0,0,0.03,1511.851107335876,5.869826687679771e-08,7.24281598479757,3.0009889064089226,0,1.954724013587338,1.1835178018100004e-07,3.130126481048128,1.4477951426567925,0.6058967416775396,6,Minimization exited successfully.
