cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
13528,Unknown,20,20,0,0.227352,53983.963442159424,3.5376071920375545e-06,6.7947799220957625,1.1669431992292607,nan,2.47923127499962,9.697241313337587e-07,3.52024740550161,0.27761357188086033,73.32387274301134,56,Minimization exited successfully.
13529,zSNIa,20,20,0,0.302444,53994.002588036805,1.4708207288763332e-05,-2.108796425714799,-0.1582750253315809,nan,0.8495340211848088,7.776352352077616e-07,0.5564725952572477,0.04115489532222759,160.53244508421886,56,Minimization exited successfully.
13530,Unknown,19,20,0,0.105926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"result is NaN
User function arguments:
     z = +0.105926
    t0 = +54019.060151
    x0 = -2613227214.804403
    x1 = -368.920465
     c = -1312.983972
"
13532,zSNIa,22,22,0,0.264942,53996.81537824064,4.677885476212282e-06,1.3961463113767865,-0.21388509072016335,nan,2.1602030312205898,4.455290731258855e-07,2.1511591200528595,0.11975241794327866,66.6406362149495,62,Minimization exited successfully.
13533,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13535,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13537,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13540,Unknown,23,24,0,0.020392,54088.672886547145,0.002177417296371836,101.79309920920743,2.0334677277987647,nan,0.12253843843791401,0.0038289614197438045,181.7906131134271,4.100565238265744,242.73911551965566,43,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
13545,zSNIa,26,26,0,0.214018,54004.83114796146,1.1878582807772237e-05,-2.485281928977232,0.03008079020004784,nan,0.5163443645942607,6.303967612745896e-07,0.6392358851197025,0.0713575146503569,100.62126259982588,74,Minimization exited successfully.
13553,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13554,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13557,Unknown,23,23,0,0.103822,54056.977077753356,2.0683993695056513e-06,38.45270375154113,0.05313244931646102,nan,0.719908923310868,1.0779178990367747e-06,29.313920878235056,0.3536120185583907,169.07974685725992,42,Minimization exited successfully.
13558,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13562,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13565,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13566,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13578,SNIa,20,20,0,0.228,53998.91080339478,2.165400552548118e-05,-0.5004789838598676,-0.07113363719728712,nan,0.002627896195917856,5.502584856570262e-07,0.3588028032693808,0.027295581117670584,128.6999366587642,56,Minimization exited successfully.
13579,Unknown,20,20,0,0.072517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13588,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13589,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13590,zSNIa,0,21,0,0.496918,53998.24166261771,5.081629409753727e-06,1.8066248449242326,-0.03722671394831079,nan,1.9843324609573756,3.9716437381956036e-07,1.5647612401335695,0.06333365639529198,58.38387933348053,61,Minimization exited successfully.
13593,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13594,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13597,zSNIa,0,46,0,0.56292,54002.518395521154,3.917270335307028e-06,2.2156026948198084,-0.13149817254612298,nan,1.440849469112436,2.9361808566268855e-07,1.2048624262831311,0.038666064702324164,143.67157662150177,134,Minimization exited successfully.
13599,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13600,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13601,Unknown,20,20,0,0.243688,53985.47791046327,1.1564990967068764e-05,0.15714524528529514,-0.019559024936142675,nan,4.197830850145692,2.6646918170741217e-06,1.0210052399228797,0.1395364717111948,50.24533427069572,56,Minimization exited successfully.
13603,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13607,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13610,SNIa,20,21,0,0.298307,53997.002777037385,1.5318231323665218e-05,-0.08274785466184989,-0.08001608018253831,nan,0.6152364549561753,5.465338416066962e-07,0.5503343053645074,0.035609554904920994,274.1547502017886,59,Minimization exited successfully.
13615,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13617,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13620,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13626,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13628,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13629,zSNIa,21,21,0,0.353187,53995.55945284795,1.1839547207725892e-05,1.2102015804442465,-0.13838915874483865,nan,109.37217043288547,7.891857744867737e-07,1.0339974428074883e-05,1.0354077831825989e-05,59.313857370093245,59,Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
13631,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13633,zSNIa,34,34,0,0.387655,53996.60649181393,6.538410782244332e-06,0.5511714031464734,-0.1308733077476193,nan,1.1442585907498142,3.2481285945447765e-07,0.7308149718429838,0.037895512565925694,148.6554395854396,139,Minimization exited successfully.
13638,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13641,SNIa,19,19,0,0.21,54004.85503183244,2.781604203620719e-05,1.0603045365674488,0.02715322643392138,nan,0.2991300096618943,5.727346316846171e-07,0.3086102308515774,0.022384339481485157,67.50074949888814,53,Minimization exited successfully.
13644,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13646,zSNIa,20,21,0,0.305435,53992.95592013093,1.4525446898174627e-05,1.1414110231263987,-0.018299871696591453,nan,0.00045024378050584346,7.589253876065165e-07,0.6316187131252549,0.05989426811711137,47.28262871027207,58,Covariance may not be accurate.
13647,Unknown,21,21,0,0.247602,53980.03175879796,1.6888356949988303e-05,-1.122985350577186,0.10472788648214887,nan,0.7657334494288079,1.3485371432685804e-06,0.8080263704942698,0.06805748509066196,59.28929644971868,59,Minimization exited successfully.
13649,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13655,SNIa,22,22,0,0.252,53999.65460118058,1.0001853335414278e-05,-1.1055430092980225,0.2216778897823466,nan,0.6691855307835795,4.118290393115101e-07,0.6575121026818492,0.05880312900195174,65.91835851502984,62,Minimization exited successfully.
13657,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13658,Unknown,0,20,0,0.744748,54013.13433919967,3.722321280486421e-06,0.6190083904028201,-0.3952184659178136,nan,0.8041291447989352,2.6077591318533545e-07,0.0986246568528671,0.013528843317788284,278.4034015312959,76,Minimization exited successfully.
13659,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13660,zSNIa,20,20,0,0.370585,53989.299933877046,7.944252929588251e-06,-1.5204505069484437,0.33417287111728267,nan,4.340716420127137,1.5398170318623949e-06,1.5814161120582344,0.23307435918623107,50.80437268356753,56,Minimization exited successfully.
13662,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13664,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13666,Unknown,20,20,0,0.128256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13669,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13675,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13677,zSNIa,22,21,0,0.304671,54000.11076175988,8.705554148847251e-06,-1.7878628702392072,0.00303105998055487,nan,0.7083214768681501,5.640975881812155e-07,0.8499212119994592,0.06582944268802053,53.934637013591534,62,Minimization exited successfully.
13681,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13689,SNIa,21,22,0,0.251768,54000.33377335668,2.5243880837767395e-05,0.8134583706602229,-0.11485721323926941,nan,0.45795538437960204,6.064164961521674e-07,0.3468912582903503,0.022800252443970097,74.74008897571278,60,Minimization exited successfully.
13693,Unknown,0,0,0,1.26734,53949.8728848914,2.3707908008154605e-05,0.2393639015387314,-0.3752575546828237,nan,0.004383851381135173,3.1920214005642512e-06,0.066858961029806,0.02284508443475938,240.34325678671823,62,Minimization exited successfully.
13694,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13697,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13699,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13700,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13702,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13703,zSNIa,22,22,0,0.235496,54007.13112980159,2.0763331942362778e-05,-0.24803968375714483,-0.0385822003840464,nan,0.24524496290905518,4.383688677813015e-07,0.27734740387708645,0.0248011082244439,54.74396439674958,62,Minimization exited successfully.
13705,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13706,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13716,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13718,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13719,zSNII,23,23,0,0.119584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13720,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13721,Unknown,22,23,0,0.282295,53989.93401157887,6.9614418662737526e-06,-2.8463363900649825,0.23221592743683855,nan,2.8262686807574937,1.913304816576364e-06,1.207099052463614,0.25595552100806707,148.44324294964227,64,Minimization exited successfully.
13722,Unknown,23,23,0,0.087742,54024.1957361722,2.531399684259803e-05,15.318384184269174,-0.25423651931879365,nan,0.1302690651282319,7.160939106239905e-07,0.8174106327563425,0.018777168097609234,1537.3148494582501,42,Minimization exited successfully.
13723,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13724,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13725,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13726,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13727,SNIa,23,23,0,0.226638,54004.97050390574,2.207992756443089e-05,1.190474015525497,0.08354384003405586,nan,0.32003886417805916,5.43442574859136e-07,0.34413299669279346,0.027104296044803796,68.63161262810112,65,Minimization exited successfully.
13729,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13730,Unknown,21,21,0,0.256496,53987.46940659163,5.176583132850863e-06,-1.5212891540795908,0.7840790798486567,nan,2.5874150322706555,2.545658406352747e-06,2.2740576832853954,0.5648100618156134,118.09799744722079,60,Minimization exited successfully.
13731,zSNIa,0,22,0,0.458686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13732,zSNIa,0,22,0,0.402256,54002.21276356047,6.072923469392587e-06,3.887473436405465,0.0672955892593276,nan,2.8344123337883502,5.573954490101437e-07,2.096810949724601,0.06368592438948499,75.21101087805482,62,Minimization exited successfully.
13734,zSNIa,24,24,0,0.378459,54002.91582681281,4.622017645894643e-06,1.3413464005481026,-0.03247856503895722,nan,1.9710311294256826,7.302442175367113e-07,2.1621733729107477,0.10483043002090148,79.79488595305537,68,Minimization exited successfully.
13735,Unknown,0,0,0,1.24014,54008.558631923785,2.967389990183842e-06,0.725117928490535,-0.4234117061540503,nan,2.360244783845701,5.406278955995112e-07,0.4629313288939655,0.037097032805344515,180.48494239930304,62,Minimization exited successfully.
13736,SNIa,23,23,0,0.150207,54015.41676426554,5.2368903958409724e-05,1.648287559015347,0.047616206953033174,nan,0.11044417155426345,7.226385150865738e-07,0.16171314497549527,0.012960370280898319,146.3428910208795,65,Minimization exited successfully.
13737,zSNIa,0,23,0,0.394955,54004.407809076685,8.003505152579378e-06,0.614534967269117,-0.14980428461227055,nan,0.7442647910283995,4.98473301275545e-07,0.8930547879011065,0.04291014483540779,69.56382249631223,65,Minimization exited successfully.
13739,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13740,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13741,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13742,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13743,zSNII,24,25,0,0.201787,54002.66616893874,7.258392095883627e-06,0.895651508079052,-0.1603849297998148,nan,1.4173152200128243,6.791618562686052e-07,1.6802298582763229,0.11822230279628015,253.21670958414927,70,Minimization exited successfully.
13744,Unknown,25,24,0,0.222542,54045.776922301484,6.079305338080501e-06,2.785153745399178,0.22028378014735395,nan,1.111879183572455,7.375154324229104e-07,1.5424224316621515,0.12586974123071829,233.39721264889485,70,Minimization exited successfully.
13745,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13746,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13750,zSNII,21,23,0,0.331974,54009.40383686135,5.338133396657941e-06,4.378539686213563,-0.0711868474340891,nan,2.191690610063233,6.589473516884686e-07,1.689059780382791,0.07451782269789815,77.9904853636006,63,Minimization exited successfully.
13751,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13753,Unknown,22,24,0,0.092573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13757,SNIa,20,21,0,0.289,53993.58216742231,1.8166322252954897e-05,1.3851787139714304,-0.14256220325470154,nan,0.4919238586262509,6.521063780152957e-07,0.4345889002881834,0.03249425106156074,86.85350269953787,58,Minimization exited successfully.
13765,Unknown,0,0,0,1.58642,54026.30482168513,1.0249024496836781e-05,12.83308096338503,0.09636082034435187,nan,1.6007815588200174,2.460001933397307e-06,5.258814709721322,0.058319667739568065,70.86212456939268,42,Minimization exited successfully.
13766,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13767,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13768,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13770,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13771,zSNII,0,24,0,0.423507,53992.30824479997,4.398770302016494e-06,11.397695925957917,-0.2850102528109072,nan,0.7602410719955515,4.663126508391164e-07,2.3496585299446724,0.0354370577614226,174.9509091572437,68,Minimization exited successfully.
13772,zSNII,24,24,0,0.287611,54014.708140816176,4.357240471895738e-06,14.918906149474934,-0.049464493740937664,nan,0.5500669426000968,7.401612333444375e-07,4.26526161000851,0.05097264199636337,428.20717613030354,68,Minimization exited successfully.
13774,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13775,Unknown,23,23,0,0.17589,53999.52071193225,6.4537435015427904e-06,-2.534768566712845,-0.32847253287842443,nan,0.7799424628865381,4.911067380036081e-07,1.0998680511735697,0.08113856359467388,77.21513778351812,65,Minimization exited successfully.
13776,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13777,zSNIbc,0,21,0,0.489267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13778,zSNII,0,21,0,0.532422,54007.355946819735,3.35802386238261e-06,2.3548917977877206,-0.4000641079966753,nan,1.0882431127065502,3.0316768220017113e-07,1.4343062348182294,0.03855536731960062,171.17088831386098,59,Minimization exited successfully.
13779,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13780,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13781,zSNII,23,24,0,0.179111,53989.536981432735,2.4744230262445548e-06,16.870108784435846,-0.004286413784462797,nan,0.9569331677666923,5.886619074295634e-07,6.313590904783917,0.15706302627865038,82.01049580502442,67,Minimization exited successfully.
13782,Unknown,22,23,0,0.187568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13784,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13785,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13786,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13787,zSNIa,0,23,0,0.564901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
13795,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13796,SNIa,21,21,0,0.148699,54010.505488665964,6.699602211287047e-05,0.8638776316580976,0.01305606466935104,nan,0.10468106259941123,6.73043494635045e-07,0.11164142014760042,0.010455958782295584,65.46198643123635,59,Minimization exited successfully.
13797,Unknown,20,21,0,0.279324,53985.77909727606,9.411607124613065e-06,-3.0207349035452458,-0.07041938037169637,nan,0.5998333578645543,1.361159096710718e-06,0.7725423540032891,0.10646232921825706,55.393460077594256,58,Minimization exited successfully.
13799,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13803,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13806,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13807,zSNIa,0,23,0,0.513851,54000.23864361136,4.6886226217775475e-06,0.03381101819252675,-0.11153887410522868,nan,1.7824410195971723,4.209525369055467e-07,1.6118299668137612,0.06201430755951856,45.21446492568845,65,Minimization exited successfully.
13808,zSNII,23,22,0,0.268349,54093.61637480218,0.0019828967520439215,-249.3712404178632,0.032408788437683196,nan,0.0011686385041684844,0.016351067498452714,1947.0673930208623,1.656543035779245,984.1456450531241,64,Covariance may not be accurate.
13811,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13813,zSNIa,24,24,0,0.23646,53999.13853870808,1.7511484361717996e-05,-0.5279098904311458,-0.05713918095179745,nan,0.851444230753259,4.864087741941555e-07,0.6626451348518492,0.03481699659131849,71.87072961372223,68,Minimization exited successfully.
13815,zSNII,23,23,0,0.133715,53983.449523227115,8.834281260076851e-06,2.97236478404174,-0.141287011267007,nan,0.00030018265897524543,5.429470814828725e-06,6.12886270430883,0.19050276388579707,75.23894609433582,42,Minimization exited successfully.
13816,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13817,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13820,zSNIa,23,23,0,0.135721,54004.04379973421,8.60643795450638e-06,1.6579954185083767,-0.19732586666942983,nan,0.9464398429590801,1.109117362432902e-06,1.4801835223048074,0.09557432243244422,111.03038560445823,42,Minimization exited successfully.
13825,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13828,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13830,SNIa,21,21,0,0.33147,53990.31416454671,1.3530885339753275e-05,0.8551013934096655,-0.013126212523856746,nan,0.7574889949464705,9.71347579257287e-07,0.6444165285583433,0.06396141558320037,75.45030110195364,59,Minimization exited successfully.
13833,zSNIa,0,44,0,0.516581,53998.55323779835,4.398828942338662e-06,1.4760735964427567,-0.1583984755415219,nan,1.447274596299394,3.2710831936365174e-07,1.08327141832393,0.04302688960820558,127.56992100491189,127,Minimization exited successfully.
13834,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13835,SNIa,21,22,0,0.247488,54011.18691033467,2.268916326970435e-05,0.42087071586918623,-0.008008957773726486,nan,0.27098153629049193,4.6557873508311345e-07,0.24607006053175678,0.024294636954794783,69.20106550024182,61,Minimization exited successfully.
13836,zSNIa,22,22,0,0.374341,54001.95561967754,1.0695861100957192e-05,1.2868632728844787,0.08063577828303763,nan,0.8379091055176104,5.580700285127029e-07,0.8983813956062958,0.04831476982917192,101.7376076580767,62,Minimization exited successfully.
13839,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13840,Unknown,24,24,0,0.2419,54005.2829675875,2.1211638975396334e-05,-1.7991758884527735,0.025204734884002173,nan,0.3080252081490471,6.005291601089747e-07,0.34047456416061506,0.0373865141552653,329.7309705660148,69,Minimization exited successfully.
13841,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13842,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13843,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13844,Unknown,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13846,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13849,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13850,zSNII,20,21,0,0.189043,54036.992408377024,7.045900880116487e-06,9.026210273365802,0.02283279049965152,nan,0.6464251337783935,7.12877804425332e-07,1.9434459047280124,0.09416781180650745,586.955073508142,58,Minimization exited successfully.
13853,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13855,zSNII,23,24,0,0.177735,54026.778456835214,3.021284068755225e-07,29.6222658351142,2.335861469778659,nan,2.473186527062353,5.080707240273655e-07,20.83494916904159,1.7267308114225632,319.0713365222838,67,Minimization exited successfully.
13857,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13858,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13859,pSNIa,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13861,zSNIa,0,23,0,0.393679,54005.27588206524,7.217211508866576e-06,0.45615787929984114,-0.07502557772771751,nan,0.7480143065477023,4.3388210500485544e-07,0.8325930620275735,0.04566594840321018,40.83907127383966,65,Minimization exited successfully.
13862,pSNII,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
