class,cid,num_points_91bg_proj_sdss_u1,num_points_91bg_proj_sdss_u2,num_points_91bg_proj_sdss_u3,num_points_91bg_proj_sdss_u4,num_points_91bg_proj_sdss_u5,num_points_91bg_proj_sdss_u6,num_points_91bg_proj_sdss_g1,num_points_91bg_proj_sdss_g2,num_points_91bg_proj_sdss_g3,num_points_91bg_proj_sdss_g4,num_points_91bg_proj_sdss_g5,num_points_91bg_proj_sdss_g6,num_points_91bg_proj_sdss_r1,num_points_91bg_proj_sdss_r2,num_points_91bg_proj_sdss_r3,num_points_91bg_proj_sdss_r4,num_points_91bg_proj_sdss_r5,num_points_91bg_proj_sdss_r6,num_points_91bg_proj_sdss_i1,num_points_91bg_proj_sdss_i2,num_points_91bg_proj_sdss_i3,num_points_91bg_proj_sdss_i4,num_points_91bg_proj_sdss_i5,num_points_91bg_proj_sdss_i6,num_points_91bg_proj_sdss_z1,num_points_91bg_proj_sdss_z2,num_points_91bg_proj_sdss_z3,num_points_91bg_proj_sdss_z4,num_points_91bg_proj_sdss_z5,num_points_91bg_proj_sdss_z6,z,t0,x0,x1,c,z_err,t0_err,x0_err,x1_err,c_err,chi,dof,message
zSNIa,1008,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,22,0.225039,nan,nan,nan,nan,0.225039,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1032,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,20,0.129033,nan,nan,nan,nan,0.129033,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1112,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.256085,nan,nan,nan,nan,0.256085,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1119,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0.296391,nan,nan,nan,nan,0.296391,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1158,0,0,13,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0.410115,nan,nan,nan,nan,0.410115,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1166,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0.380494,nan,nan,nan,nan,0.380494,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1214,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,24,0.263798,nan,nan,nan,nan,0.263798,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1241,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.088477,nan,nan,nan,nan,0.088477,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1253,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0.261657,nan,nan,nan,nan,0.261657,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1316,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0.215653,nan,nan,nan,nan,0.215653,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1354,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.247914,nan,nan,nan,nan,0.247914,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1371,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0.117969,nan,nan,nan,nan,0.117969,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1378,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0.124747,nan,nan,nan,nan,0.124747,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1385,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0.335346,nan,nan,nan,nan,0.335346,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1395,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,18,0,0.184968,nan,nan,nan,nan,0.184968,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1403,0,0,0,0,7,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,18,0,0.359741,nan,nan,nan,nan,0.359741,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1415,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0.210449,nan,nan,nan,nan,0.210449,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1457,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0.359187,nan,nan,nan,nan,0.359187,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1461,0,0,0,37,0,0,0,0,0,39,0,0,0,0,0,38,0,0,0,0,0,39,0,0,0,0,0,38,0,0,0.33986,nan,nan,nan,nan,0.33986,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1464,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0.288787,nan,nan,nan,nan,0.288787,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1478,0,0,0,16,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0.200911,nan,nan,nan,nan,0.200911,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1504,0,0,0,40,0,0,0,0,0,45,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,45,0,0,0.316373,nan,nan,nan,nan,0.316373,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1576,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,24,0,0.475687,nan,nan,nan,nan,0.475687,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1580,0,22,0,0,0,0,0,24,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0.183217,nan,nan,nan,nan,0.183217,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1595,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.212269,nan,nan,nan,nan,0.212269,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1650,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0.302746,nan,nan,nan,nan,0.302746,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1658,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,20,0,0.275748,nan,nan,nan,nan,0.275748,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa?,1686,0,0,32,0,0,0,0,0,35,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,36,0,0,0,0.135049,nan,nan,nan,nan,0.135049,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1688,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.357669,nan,nan,nan,nan,0.357669,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1740,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0.166272,nan,nan,nan,nan,0.166272,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1748,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.337892,nan,nan,nan,nan,0.337892,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1750,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0.258435,nan,nan,nan,nan,0.258435,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1775,20,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0.302486,nan,nan,nan,nan,0.302486,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,1794,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0.1407,nan,nan,nan,nan,0.1407,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1825,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0.155096,nan,nan,nan,nan,0.155096,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1835,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0.270324,nan,nan,nan,nan,0.270324,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1978,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0.296478,nan,nan,nan,nan,0.296478,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1979,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,17,0.285356,nan,nan,nan,nan,0.285356,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,1991,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,19,0.313884,nan,nan,nan,nan,0.313884,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2017,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0.261621,nan,nan,nan,nan,0.261621,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2030,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.232382,nan,nan,nan,nan,0.232382,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2031,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0.151859,nan,nan,nan,nan,0.151859,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2041,8,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,0.208513,nan,nan,nan,nan,0.208513,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2064,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0.455074,nan,nan,nan,nan,0.455074,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2078,18,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0.322184,nan,nan,nan,nan,0.322184,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2079,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.305008,nan,nan,nan,nan,0.305008,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2081,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.250159,nan,nan,nan,nan,0.250159,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2102,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0.094009,nan,nan,nan,nan,0.094009,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2149,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0.294257,nan,nan,nan,nan,0.294257,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2162,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0.171423,nan,nan,nan,nan,0.171423,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2165,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0.286619,nan,nan,nan,nan,0.286619,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2181,0,0,20,0,0,0,0,0,20,12,0,0,0,0,21,12,0,0,0,0,21,12,0,0,0,0,21,12,0,0,0.377208,nan,nan,nan,nan,0.377208,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2235,21,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0.346426,nan,nan,nan,nan,0.346426,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2246,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0.194216,nan,nan,nan,nan,0.194216,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2280,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0.348577,nan,nan,nan,nan,0.348577,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2290,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0.328975,nan,nan,nan,nan,0.328975,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2308,0,0,0,22,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,20,0,0,0,0,0,25,0,0,0.147025,nan,nan,nan,nan,0.147025,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2319,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0.159153,nan,nan,nan,nan,0.159153,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2330,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0.211788,nan,nan,nan,nan,0.211788,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2335,0,0,0,0,0,16,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,24,0.18313,nan,nan,nan,nan,0.18313,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2347,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0.4023,nan,nan,nan,nan,0.4023,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2372,0,22,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0.179585,nan,nan,nan,nan,0.179585,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2422,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0.263492,nan,nan,nan,nan,0.263492,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2437,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,23,0,0.258478,nan,nan,nan,nan,0.258478,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2440,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,22,0,0.19029,nan,nan,nan,nan,0.19029,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2532,0,0,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0.267696,nan,nan,nan,nan,0.267696,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2533,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0.338803,nan,nan,nan,nan,0.338803,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2551,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0.247554,nan,nan,nan,nan,0.247554,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2561,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,24,0.117406,nan,nan,nan,nan,0.117406,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2630,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0.349599,nan,nan,nan,nan,0.349599,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2632,23,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0.295151,nan,nan,nan,nan,0.295151,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2635,24,0,0,0,0,0,26,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,23,0,0,0,0,0,0.143104,nan,nan,nan,nan,0.143104,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2639,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0.214887,nan,nan,nan,nan,0.214887,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2689,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0.160352,nan,nan,nan,nan,0.160352,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2734,0,21,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,25,0,0,0,0,0.302007,nan,nan,nan,nan,0.302007,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2766,0,21,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0.149336,nan,nan,nan,nan,0.149336,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2784,0,0,16,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0.398676,nan,nan,nan,nan,0.398676,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2789,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0.288898,nan,nan,nan,nan,0.288898,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2799,0,0,0,21,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0.375668,nan,nan,nan,nan,0.375668,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2808,0,0,0,17,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,23,0,0,0,0,0,21,0,0,0.313378,nan,nan,nan,nan,0.313378,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2855,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0.243729,nan,nan,nan,nan,0.243729,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2864,18,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0.242608,nan,nan,nan,nan,0.242608,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2871,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0.290779,nan,nan,nan,nan,0.290779,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2916,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0.12303,nan,nan,nan,nan,0.12303,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,2926,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0.302749,nan,nan,nan,nan,0.302749,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2943,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0.264048,nan,nan,nan,nan,0.264048,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
SNIa,2992,0,21,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0.126077,nan,nan,nan,nan,0.126077,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
zSNIa,3065,19,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,0.154383,nan,nan,nan,nan,0.154383,nan,nan,nan,nan,nan,nan,Parameter not in model: 'x0'
